year,country,p0p1,p0p10,p0p50,p90p100,p999p100,p99p100
2015,SR,0,0.0005,0.1032,0.5311,0.0525,0.1947
2016,SR,0,0.0004,0.1034,0.5337,0.0544,0.1992
2017,SR,0,0.0004,0.1028,0.5323,0.046,0.1898
2018,SR,0,0.0003,0.1025,0.5323,0.0507,0.1962
2019,SR,0,0.0003,0.1036,0.5244,0.0485,0.1877
2020,SR,0,0.0003,0.0916,0.5385,0.0558,0.1977
2021,SR,0,0.0001,0.0979,0.5241,0.0466,0.1872
2022,SR,0,0.0001,0.0979,0.5241,0.0466,0.1872
1980,SS,0,0.0015,0.1097,0.4939,0.0361,0.142
1981,SS,0,0.0015,0.1097,0.4939,0.0361,0.142
1982,SS,0,0.0015,0.1097,0.4939,0.0361,0.142
1983,SS,0,0.0015,0.1097,0.4939,0.0361,0.142
1984,SS,0,0.0015,0.1097,0.4939,0.0361,0.142
1985,SS,0,0.0015,0.1097,0.4939,0.0361,0.142
1986,SS,0,0.0015,0.1097,0.4939,0.0361,0.142
1987,SS,0,0.0015,0.1097,0.4939,0.0361,0.142
1988,SS,0,0.0015,0.1097,0.4939,0.0361,0.142
1989,SS,0,0.0015,0.1097,0.4939,0.0361,0.142
1990,SS,0,0.0015,0.1097,0.4939,0.0361,0.142
1991,SS,0,0.0015,0.1097,0.4939,0.0361,0.142
1992,SS,0,0.0015,0.1097,0.4939,0.0361,0.142
1993,SS,0,0.0015,0.1097,0.4939,0.0361,0.142
1994,SS,0,0.0015,0.1097,0.4939,0.0361,0.142
1995,SS,0,0.0015,0.1097,0.4939,0.0361,0.142
1996,SS,0,0.0015,0.1097,0.4939,0.0361,0.142
1997,SS,0,0.0015,0.1097,0.4939,0.0361,0.142
1998,SS,0,0.0015,0.1097,0.4939,0.0361,0.142
1999,SS,0,0.0015,0.1097,0.4939,0.0361,0.142
2000,SS,0,0.0015,0.1097,0.4939,0.0361,0.142
2001,SS,0,0.0015,0.1097,0.4939,0.0361,0.142
2002,SS,0,0.0015,0.1097,0.4939,0.0361,0.142
2003,SS,0,0.0015,0.1097,0.4939,0.0361,0.142
2004,SS,0,0.0015,0.1097,0.4939,0.0361,0.142
2005,SS,0,0.0015,0.1097,0.4939,0.0361,0.142
2006,SS,0,0.0015,0.1097,0.4939,0.0361,0.142
2007,SS,0,0.0015,0.1097,0.4939,0.0361,0.142
2008,SS,0,0.0015,0.1097,0.4939,0.0361,0.142
2009,SS,0,0.0015,0.1097,0.4939,0.0361,0.142
2010,SS,0,0.0016,0.111,0.4948,0.037,0.1439
2011,SS,0,0.0016,0.1124,0.4957,0.0379,0.1458
2012,SS,0,0.0016,0.1137,0.4965,0.0389,0.1477
2013,SS,0,0.0017,0.1151,0.4974,0.0398,0.1496
2014,SS,0,0.0017,0.1164,0.4983,0.0408,0.1515
2015,SS,0,0.0017,0.1178,0.4992,0.0417,0.1534
2016,SS,0,0.0018,0.1191,0.5001,0.0427,0.1553
2017,SS,0,0.0018,0.1191,0.5001,0.0427,0.1553
2018,SS,0,0.0018,0.1191,0.5001,0.0427,0.1553
2019,SS,0,0.0018,0.1191,0.5001,0.0427,0.1553
2020,SS,0,0.0018,0.1191,0.5001,0.0427,0.1553
2021,SS,0,0.0018,0.1191,0.5001,0.0427,0.1553
2022,SS,0,0.0018,0.1191,0.5001,0.0427,0.1553
1980,ST,0,0.0027,0.1684,0.3969,0.0173,0.0912
1981,ST,0,0.0027,0.1684,0.3969,0.0173,0.0912
1982,ST,0,0.0027,0.1684,0.3969,0.0173,0.0912
1983,ST,0,0.0027,0.1684,0.3969,0.0173,0.0912
1984,ST,0,0.0027,0.1684,0.3969,0.0173,0.0912
1985,ST,0,0.0027,0.1684,0.3969,0.0173,0.0912
1986,ST,0,0.0027,0.1684,0.3969,0.0173,0.0912
1987,ST,0,0.0027,0.1684,0.3969,0.0173,0.0912
1988,ST,0,0.0027,0.1684,0.3969,0.0173,0.0912
1989,ST,0,0.0027,0.1684,0.3969,0.0173,0.0912
1990,ST,0,0.0027,0.1684,0.3969,0.0173,0.0912
1991,ST,0,0.0027,0.1684,0.3969,0.0173,0.0912
1992,ST,0,0.0027,0.1684,0.3969,0.0173,0.0912
1993,ST,0,0.0027,0.1684,0.3969,0.0173,0.0912
1994,ST,0,0.0027,0.1684,0.3969,0.0173,0.0912
1995,ST,0,0.0027,0.1684,0.3969,0.0173,0.0912
1996,ST,0,0.0027,0.1684,0.3969,0.0173,0.0912
1997,ST,0,0.0027,0.1684,0.3969,0.0173,0.0912
1998,ST,0,0.0027,0.1684,0.3969,0.0173,0.0912
1999,ST,0,0.0027,0.1684,0.3969,0.0173,0.0912
2000,ST,0,0.0027,0.1684,0.3969,0.0173,0.0912
2001,ST,0,0.0027,0.1691,0.3966,0.0172,0.0911
2002,ST,0,0.0028,0.1697,0.3962,0.0171,0.0909
2003,ST,0,0.0028,0.1704,0.3959,0.017,0.0907
2004,ST,0,0.0028,0.171,0.3956,0.0169,0.0905
2005,ST,0,0.0028,0.1717,0.3953,0.0168,0.0904
2006,ST,0,0.0028,0.1723,0.395,0.0167,0.0902
2007,ST,0,0.0028,0.173,0.3947,0.0166,0.09
2008,ST,0,0.0028,0.1737,0.3944,0.0165,0.0898
2009,ST,0,0.0029,0.1743,0.3941,0.0163,0.0896
2010,ST,0,0.0029,0.175,0.3938,0.0162,0.0895
2011,ST,0,0.0029,0.175,0.3938,0.0162,0.0895
2012,ST,0,0.0029,0.175,0.3938,0.0162,0.0895
2013,ST,0,0.0029,0.175,0.3938,0.0162,0.0895
2014,ST,0,0.0029,0.175,0.3938,0.0162,0.0895
2015,ST,0,0.0029,0.175,0.3938,0.0162,0.0895
2016,ST,0,0.0029,0.175,0.3938,0.0162,0.0895
2017,ST,0,0.0029,0.175,0.3938,0.0162,0.0895
2018,ST,0,0.0029,0.175,0.3938,0.0162,0.0895
2019,ST,0,0.0029,0.175,0.3938,0.0162,0.0895
2020,ST,0,0.0029,0.175,0.3938,0.0162,0.0895
2021,ST,0,0.0029,0.175,0.3938,0.0162,0.0895
2022,ST,0,0.0029,0.175,0.3938,0.0162,0.0895
1980,SV,0,0,0.071,0.5065,0.0313,0.1636
1981,SV,0,0,0.071,0.5065,0.0313,0.1636
1982,SV,0,0,0.071,0.5065,0.0313,0.1636
1983,SV,0,0,0.071,0.5065,0.0313,0.1636
1984,SV,0,0,0.071,0.5065,0.0313,0.1636
1985,SV,0,0,0.071,0.5065,0.0313,0.1636
1986,SV,0,0,0.071,0.5065,0.0313,0.1636
1987,SV,0,0,0.071,0.5065,0.0313,0.1636
1988,SV,0,0,0.071,0.5065,0.0313,0.1636
1989,SV,0,0,0.071,0.5065,0.0313,0.1636
1990,SV,0,0,0.071,0.5065,0.0313,0.1636
1991,SV,0,0,0.071,0.5065,0.0313,0.1636
1992,SV,0,0,0.071,0.5065,0.0313,0.1636
1993,SV,0,0,0.071,0.5065,0.0313,0.1636
1994,SV,0,0,0.071,0.5065,0.0313,0.1636
1995,SV,0,0,0.071,0.5065,0.0313,0.1636
1996,SV,0,0,0.071,0.5065,0.0313,0.1636
1997,SV,0,0,0.071,0.5065,0.0313,0.1636
1998,SV,0,0,0.071,0.5065,0.0313,0.1636
1999,SV,0,0,0.071,0.5065,0.0313,0.1636
2000,SV,0,0,0.071,0.5065,0.0313,0.1636
2001,SV,0,0,0.071,0.5065,0.0313,0.1636
2002,SV,0,0,0.0679,0.5086,0.0485,0.1785
2003,SV,0,0,0.081,0.4938,0.0274,0.1584
2004,SV,0,0,0.0827,0.5015,0.0303,0.1711
2005,SV,0,0,0.0674,0.5253,0.0636,0.1996
2006,SV,0,0,0.0836,0.4996,0.0251,0.1582
2007,SV,0,0,0.0825,0.5135,0.0291,0.1783
2008,SV,0,0,0.0832,0.5074,0.0294,0.1688
2009,SV,0,0,0.0839,0.5012,0.0297,0.1594
2010,SV,0,0,0.0876,0.4722,0.026,0.1326
2011,SV,0,0,0.0915,0.4681,0.0251,0.1417
2012,SV,0,0,0.0954,0.4641,0.0243,0.1508
2013,SV,0,0,0.0866,0.5247,0.05,0.2306
2014,SV,0,0,0.0847,0.512,0.0488,0.2123
2015,SV,0,0,0.0891,0.4706,0.0251,0.151
2016,SV,0,0,0.0856,0.4871,0.0598,0.1935
2017,SV,0,0,0.0946,0.4351,0.0282,0.1379
2018,SV,0,0,0.0958,0.4377,0.0274,0.1366
2019,SV,0,0,0.0975,0.4438,0.0282,0.1388
2020,SV,0,0,0.0844,0.4903,0.0515,0.1919
2021,SV,0,0,0.1003,0.427,0.0288,0.1258
2022,SV,0,0,0.1003,0.427,0.0288,0.1258
1980,SY,0,0.0019,0.118,0.5346,0.0739,0.2211
1981,SY,0,0.0019,0.118,0.5346,0.0739,0.2211
1982,SY,0,0.0019,0.118,0.5346,0.0739,0.2211
1983,SY,0,0.0019,0.118,0.5346,0.0739,0.2211
1984,SY,0,0.0019,0.118,0.5346,0.0739,0.2211
1985,SY,0,0.0019,0.118,0.5346,0.0739,0.2211
1986,SY,0,0.0019,0.118,0.5346,0.0739,0.2211
1987,SY,0,0.0019,0.118,0.5346,0.0739,0.2211
1988,SY,0,0.0019,0.118,0.5346,0.0739,0.2211
1989,SY,0,0.0019,0.118,0.5346,0.0739,0.2211
1990,SY,0,0.0019,0.118,0.5346,0.0739,0.2211
1991,SY,0,0.0019,0.118,0.5346,0.0739,0.2211
1992,SY,0,0.0019,0.118,0.5346,0.0739,0.2211
1993,SY,0,0.0019,0.118,0.5346,0.0739,0.2211
1994,SY,0,0.0019,0.118,0.5346,0.0739,0.2211
1995,SY,0,0.0019,0.118,0.5346,0.0739,0.2211
1996,SY,0,0.0019,0.118,0.5346,0.0739,0.2211
1997,SY,0,0.0019,0.1171,0.5356,0.0729,0.2201
1998,SY,0,0.0019,0.1162,0.5367,0.0718,0.2191
1999,SY,0,0.0019,0.1152,0.5377,0.0708,0.2181
2000,SY,0,0.0019,0.1143,0.5388,0.0697,0.217
2001,SY,0,0.0018,0.1133,0.5399,0.0687,0.216
2002,SY,0,0.0018,0.1123,0.541,0.0676,0.2149
2003,SY,0,0.0018,0.1113,0.5422,0.0665,0.2138
2004,SY,0,0.0016,0.1053,0.5425,0.0593,0.2066
2005,SY,0,0.0016,0.1053,0.5425,0.0593,0.2066
2006,SY,0,0.0016,0.1053,0.5425,0.0593,0.2066
2007,SY,0,0.0016,0.1053,0.5425,0.0593,0.2066
2008,SY,0,0.0016,0.1053,0.5425,0.0593,0.2066
2009,SY,0,0.0016,0.1053,0.5425,0.0593,0.2066
2010,SY,0,0.0016,0.1053,0.5425,0.0593,0.2066
2011,SY,0,0.0016,0.1053,0.5425,0.0593,0.2066
2012,SY,0,0.0016,0.1053,0.5425,0.0593,0.2066
2013,SY,0,0.0016,0.1053,0.5425,0.0593,0.2066
2014,SY,0,0.0016,0.1053,0.5425,0.0593,0.2066
2015,SY,0,0.0016,0.1053,0.5425,0.0593,0.2066
2016,SY,0,0.0016,0.1053,0.5425,0.0593,0.2066
2017,SY,0,0.0016,0.1053,0.5425,0.0593,0.2066
2018,SY,0,0.0016,0.1053,0.5425,0.0593,0.2066
2019,SY,0,0.0016,0.1053,0.5425,0.0593,0.2066
2020,SY,0,0.0016,0.1053,0.5425,0.0593,0.2066
2021,SY,0,0.0016,0.1053,0.5425,0.0593,0.2066
2022,SY,0,0.0016,0.1053,0.5425,0.0593,0.2066
1980,SZ,0,0.0009,0.0645,0.6768,0.1329,0.3161
1981,SZ,0,0.0009,0.0645,0.6768,0.1329,0.3161
1982,SZ,0,0.0009,0.0645,0.6768,0.1329,0.3161
1983,SZ,0,0.0009,0.0645,0.6768,0.1329,0.3161
1984,SZ,0,0.0009,0.0645,0.6768,0.1329,0.3161
1985,SZ,0,0.0009,0.0645,0.6768,0.1329,0.3161
1986,SZ,0,0.0009,0.0645,0.6768,0.1329,0.3161
1987,SZ,0,0.0009,0.0645,0.6768,0.1329,0.3161
1988,SZ,0,0.0009,0.0645,0.6768,0.1329,0.3161
1989,SZ,0,0.0009,0.0645,0.6768,0.1329,0.3161
1990,SZ,0,0.0009,0.0645,0.6768,0.1329,0.3161
1991,SZ,0,0.0009,0.0645,0.6768,0.1329,0.3161
1992,SZ,0,0.0009,0.0645,0.6768,0.1329,0.3161
1993,SZ,0,0.0009,0.0645,0.6768,0.1329,0.3161
1994,SZ,0,0.0009,0.0645,0.6768,0.1329,0.3161
1995,SZ,0,0.001,0.0678,0.6677,0.1198,0.2998
1996,SZ,0,0.001,0.0712,0.6587,0.1071,0.2834
1997,SZ,0,0.0011,0.0745,0.6496,0.0947,0.267
1998,SZ,0,0.0012,0.0779,0.6404,0.0829,0.2505
1999,SZ,0,0.0013,0.0812,0.6313,0.0715,0.234
2000,SZ,0,0.0013,0.0846,0.6222,0.0607,0.2176
2001,SZ,0,0.0013,0.0852,0.6167,0.0592,0.2137
2002,SZ,0,0.0013,0.0857,0.6112,0.0576,0.2099
2003,SZ,0,0.0013,0.0863,0.6057,0.0561,0.2061
2004,SZ,0,0.0013,0.0868,0.6002,0.0545,0.2023
2005,SZ,0,0.0013,0.0874,0.5947,0.053,0.1984
2006,SZ,0,0.0013,0.0879,0.5893,0.0514,0.1946
2007,SZ,0,0.0013,0.0885,0.5838,0.0499,0.1908
2008,SZ,0,0.0013,0.089,0.5783,0.0484,0.187
2009,SZ,0,0.0013,0.0896,0.5728,0.0469,0.1832
2010,SZ,0,0.0013,0.088,0.5765,0.0473,0.1846
2011,SZ,0,0.0013,0.0864,0.5803,0.0477,0.1861
2012,SZ,0,0.0012,0.0849,0.584,0.0481,0.1875
2013,SZ,0,0.0012,0.0833,0.5877,0.0485,0.1889
2014,SZ,0,0.0012,0.0817,0.5914,0.0489,0.1904
2015,SZ,0,0.0012,0.0801,0.5951,0.0493,0.1918
2016,SZ,0,0.0012,0.0786,0.5988,0.0497,0.1933
2017,SZ,0,0.0012,0.0786,0.5988,0.0497,0.1933
2018,SZ,0,0.0012,0.0786,0.5988,0.0497,0.1933
2019,SZ,0,0.0012,0.0786,0.5988,0.0497,0.1933
2020,SZ,0,0.0012,0.0786,0.5988,0.0497,0.1933
2021,SZ,0,0.0012,0.0786,0.5988,0.0497,0.1933
2022,SZ,0,0.0012,0.0786,0.5988,0.0497,0.1933
1980,TD,0,0.0021,0.1332,0.4774,0.037,0.1448
1981,TD,0,0.0021,0.1332,0.4774,0.037,0.1448
1982,TD,0,0.0021,0.1332,0.4774,0.037,0.1448
1983,TD,0,0.0021,0.1332,0.4774,0.037,0.1448
1984,TD,0,0.0021,0.1332,0.4774,0.037,0.1448
1985,TD,0,0.0021,0.1332,0.4774,0.037,0.1448
1986,TD,0,0.0021,0.1332,0.4774,0.037,0.1448
1987,TD,0,0.0021,0.1332,0.4774,0.037,0.1448
1988,TD,0,0.0021,0.1332,0.4774,0.037,0.1448
1989,TD,0,0.0021,0.1332,0.4774,0.037,0.1448
1990,TD,0,0.0021,0.1332,0.4774,0.037,0.1448
1991,TD,0,0.0021,0.1332,0.4774,0.037,0.1448
1992,TD,0,0.0021,0.1332,0.4774,0.037,0.1448
1993,TD,0,0.0021,0.1332,0.4774,0.037,0.1448
1994,TD,0,0.0021,0.1332,0.4774,0.037,0.1448
1995,TD,0,0.0021,0.1332,0.4774,0.037,0.1448
1996,TD,0,0.0021,0.1332,0.4774,0.037,0.1448
1997,TD,0,0.0021,0.1332,0.4774,0.037,0.1448
1998,TD,0,0.0021,0.1332,0.4774,0.037,0.1448
1999,TD,0,0.0021,0.1332,0.4774,0.037,0.1448
2000,TD,0,0.0021,0.1332,0.4774,0.037,0.1448
2001,TD,0,0.0021,0.1332,0.4774,0.037,0.1448
2002,TD,0,0.0021,0.1332,0.4774,0.037,0.1448
2003,TD,0,0.0021,0.1332,0.4774,0.037,0.1448
2004,TD,0,0.0021,0.1319,0.4794,0.038,0.1464
2005,TD,0,0.002,0.1306,0.4813,0.039,0.1479
2006,TD,0,0.002,0.1293,0.4833,0.04,0.1494
2007,TD,0,0.0019,0.1281,0.4852,0.0411,0.151
2008,TD,0,0.0019,0.1268,0.4872,0.0421,0.1525
2009,TD,0,0.0019,0.1255,0.4891,0.0432,0.154
2010,TD,0,0.0018,0.1242,0.491,0.0443,0.1555
2011,TD,0,0.0018,0.123,0.493,0.0454,0.1571
2012,TD,0,0.0019,0.1258,0.4893,0.0438,0.1543
2013,TD,0,0.0019,0.1287,0.4857,0.0421,0.1515
2014,TD,0,0.002,0.1316,0.482,0.0405,0.1488
2015,TD,0,0.0021,0.1346,0.4783,0.039,0.146
2016,TD,0,0.0022,0.1375,0.4747,0.0374,0.1432
2017,TD,0,0.0022,0.1404,0.471,0.0359,0.1404
2018,TD,0,0.0023,0.1433,0.4673,0.0343,0.1377
2019,TD,0,0.0023,0.1433,0.4673,0.0343,0.1377
2020,TD,0,0.0023,0.1433,0.4673,0.0343,0.1377
2021,TD,0,0.0023,0.1433,0.4673,0.0343,0.1377
2022,TD,0,0.0023,0.1433,0.4673,0.0343,0.1377
1980,TG,0,0.002,0.1235,0.4959,0.0326,0.1406
1981,TG,0,0.002,0.1235,0.4959,0.0326,0.1406
1982,TG,0,0.002,0.1235,0.4959,0.0326,0.1406
1983,TG,0,0.002,0.1235,0.4959,0.0326,0.1406
1984,TG,0,0.002,0.1235,0.4959,0.0326,0.1406
1985,TG,0,0.002,0.1235,0.4959,0.0326,0.1406
1986,TG,0,0.002,0.1235,0.4959,0.0326,0.1406
1987,TG,0,0.002,0.1235,0.4959,0.0326,0.1406
1988,TG,0,0.002,0.1235,0.4959,0.0326,0.1406
1989,TG,0,0.002,0.1235,0.4959,0.0326,0.1406
1990,TG,0,0.002,0.1235,0.4959,0.0326,0.1406
1991,TG,0,0.002,0.1235,0.4959,0.0326,0.1406
1992,TG,0,0.002,0.1235,0.4959,0.0326,0.1406
1993,TG,0,0.002,0.1235,0.4959,0.0326,0.1406
1994,TG,0,0.002,0.1235,0.4959,0.0326,0.1406
1995,TG,0,0.002,0.1235,0.4959,0.0326,0.1406
1996,TG,0,0.002,0.1235,0.4959,0.0326,0.1406
1997,TG,0,0.002,0.1235,0.4959,0.0326,0.1406
1998,TG,0,0.002,0.1235,0.4959,0.0326,0.1406
1999,TG,0,0.002,0.1235,0.4959,0.0326,0.1406
2000,TG,0,0.002,0.1235,0.4959,0.0326,0.1406
2001,TG,0,0.002,0.1235,0.4959,0.0326,0.1406
2002,TG,0,0.002,0.1235,0.4959,0.0326,0.1406
2003,TG,0,0.002,0.1235,0.4959,0.0326,0.1406
2004,TG,0,0.002,0.1235,0.4959,0.0326,0.1406
2005,TG,0,0.002,0.1235,0.4959,0.0326,0.1406
2006,TG,0,0.002,0.1235,0.4959,0.0326,0.1406
2007,TG,0,0.0019,0.1205,0.4996,0.0338,0.1435
2008,TG,0,0.0018,0.1175,0.5033,0.035,0.1463
2009,TG,0,0.0017,0.1145,0.507,0.0361,0.1492
2010,TG,0,0.0017,0.1115,0.5107,0.0373,0.152
2011,TG,0,0.0016,0.1085,0.5144,0.0385,0.1549
2012,TG,0,0.0017,0.1119,0.5058,0.0372,0.1508
2013,TG,0,0.0017,0.1153,0.4971,0.0359,0.1467
2014,TG,0,0.0018,0.1187,0.4884,0.0346,0.1426
2015,TG,0,0.0018,0.1222,0.4798,0.0333,0.1385
2016,TG,0,0.0019,0.1228,0.4866,0.0344,0.1418
2017,TG,0,0.0019,0.1235,0.4935,0.0354,0.1451
2018,TG,0,0.0019,0.1242,0.5003,0.0365,0.1484
2019,TG,0,0.0019,0.1242,0.5003,0.0365,0.1484
2020,TG,0,0.0019,0.1242,0.5003,0.0365,0.1484
2021,TG,0,0.0019,0.1242,0.5003,0.0365,0.1484
2022,TG,0,0.0019,0.1242,0.5003,0.0365,0.1484
1980,TH,0,0.0014,0.0966,0.5597,0.0847,0.2299
1981,TH,0,0.0014,0.0966,0.5597,0.0847,0.2299
1982,TH,0,0.0014,0.097,0.5607,0.0866,0.2327
1983,TH,0,0.0014,0.0974,0.5616,0.0884,0.2352
1984,TH,0,0.0014,0.0978,0.5623,0.09,0.2375
1985,TH,0,0.0015,0.0981,0.5631,0.0914,0.2396
1986,TH,0,0.0015,0.0984,0.5637,0.0927,0.2416
1987,TH,0,0.0015,0.0987,0.5643,0.094,0.2434
1988,TH,0,0.0015,0.0989,0.5649,0.0951,0.245
1989,TH,0,0.0015,0.097,0.5683,0.0902,0.2389
1990,TH,0,0.0014,0.0956,0.5706,0.0868,0.2347
1991,TH,0,0.0014,0.0915,0.5803,0.0877,0.2385
1992,TH,0,0.0013,0.0881,0.5883,0.0884,0.2417
1993,TH,0,0.0014,0.0948,0.5732,0.0879,0.2373
1994,TH,0,0.0015,0.1004,0.5603,0.0875,0.2336
1995,TH,0,0.0015,0.102,0.5557,0.0823,0.2271
1996,TH,0,0.0015,0.1032,0.5523,0.0784,0.2222
1997,TH,0,0.0016,0.1055,0.54,0.0713,0.2079
1998,TH,0,0.0016,0.1076,0.5286,0.0646,0.1947
1999,TH,0,0.0015,0.1028,0.5469,0.076,0.2118
2000,TH,0,0.0015,0.1012,0.5471,0.0782,0.2166
2001,TH,0,0.0012,0.086,0.5617,0.0856,0.2319
2002,TH,0,0.0015,0.1016,0.5486,0.0813,0.2218
2003,TH,0,0.0014,0.0955,0.5658,0.088,0.2367
2004,TH,0,0.0016,0.106,0.5519,0.0862,0.2314
2005,TH,0,0.0016,0.1058,0.5487,0.0841,0.2286
2006,TH,0,0.0016,0.1064,0.5452,0.0826,0.2259
2007,TH,0,0.0016,0.11,0.5417,0.0802,0.2203
2008,TH,0,0.0018,0.1134,0.5534,0.0883,0.231
2009,TH,0,0.0018,0.1161,0.531,0.0818,0.2169
2010,TH,0,0.0019,0.1147,0.5531,0.0818,0.2266
2011,TH,0,0.0019,0.1182,0.5377,0.0787,0.2192
2012,TH,0,0.0019,0.1164,0.5459,0.0819,0.2163
2013,TH,0,0.002,0.1252,0.5178,0.0744,0.2015
2014,TH,0,0.002,0.1248,0.5292,0.0788,0.2045
2015,TH,0,0.0021,0.1338,0.5029,0.0725,0.1919
2016,TH,0,0.0021,0.1307,0.5072,0.0727,0.1933
2017,TH,0,0.0015,0.1053,0.5293,0.0443,0.1941
2018,TH,0,0.0013,0.1124,0.5048,0.045,0.1735
2019,TH,0,0.0016,0.117,0.4806,0.0458,0.1555
2020,TH,0,0.0014,0.1143,0.4983,0.0506,0.1701
2021,TH,0,0.0015,0.1078,0.5175,0.0562,0.187
2022,TH,0,0.0015,0.1078,0.5175,0.0562,0.187
1980,TJ,0,0.0031,0.1834,0.3812,0.0368,0.1206
1981,TJ,0,0.0031,0.1834,0.3812,0.0368,0.1206
1982,TJ,0,0.0031,0.1834,0.3812,0.0368,0.1206
1983,TJ,0,0.0031,0.1834,0.3812,0.0368,0.1206
1984,TJ,0,0.0031,0.1834,0.3812,0.0368,0.1206
1985,TJ,0,0.0031,0.1834,0.3812,0.0368,0.1206
1986,TJ,0,0.0031,0.1834,0.3812,0.0368,0.1206
1987,TJ,0,0.0031,0.1834,0.3812,0.0368,0.1206
1988,TJ,0,0.0031,0.1834,0.3812,0.0368,0.1206
1989,TJ,0,0.0031,0.1834,0.3812,0.0368,0.1206
1990,TJ,0,0.0031,0.1834,0.3812,0.0368,0.1206
1991,TJ,0,0.0031,0.1834,0.3812,0.0368,0.1206
1992,TJ,0,0.0031,0.1834,0.3812,0.0368,0.1206
1993,TJ,0,0.0031,0.1834,0.3812,0.0368,0.1206
1994,TJ,0,0.0031,0.1834,0.3812,0.0368,0.1206
1995,TJ,0,0.0031,0.1834,0.3812,0.0368,0.1206
1996,TJ,0,0.0031,0.1834,0.3812,0.0368,0.1206
1997,TJ,0,0.0031,0.1834,0.3812,0.0368,0.1206
1998,TJ,0,0.0031,0.1834,0.3812,0.0368,0.1206
1999,TJ,0,0.0031,0.1834,0.3812,0.0368,0.1206
2000,TJ,0,0.003,0.1766,0.3915,0.0383,0.1259
2001,TJ,0,0.0028,0.1688,0.4028,0.0408,0.1326
2002,TJ,0,0.0026,0.1617,0.4131,0.0432,0.1389
2003,TJ,0,0.0026,0.1587,0.418,0.0429,0.1404
2004,TJ,0,0.0026,0.1599,0.4215,0.0379,0.1333
2005,TJ,0,0.0026,0.1602,0.4232,0.0549,0.1548
2006,TJ,0,0.0027,0.1646,0.4195,0.0633,0.1642
2007,TJ,0,0.0028,0.1699,0.4143,0.0685,0.1692
2008,TJ,0,0.0028,0.1664,0.4106,0.0591,0.1576
2009,TJ,0,0.0027,0.1632,0.4072,0.0502,0.1468
2010,TJ,0,0.0027,0.1628,0.4086,0.0488,0.1449
2011,TJ,0,0.0027,0.1644,0.4074,0.0462,0.1409
2012,TJ,0,0.0027,0.1623,0.411,0.0462,0.1414
2013,TJ,0,0.0027,0.1618,0.4123,0.0451,0.1401
2014,TJ,0,0.0027,0.1645,0.4096,0.0421,0.1353
2015,TJ,0,0.0028,0.167,0.4072,0.0392,0.1306
2016,TJ,0,0.0026,0.1578,0.4185,0.0455,0.1417
2017,TJ,0,0.0025,0.1553,0.4217,0.0473,0.1448
2018,TJ,0,0.0025,0.1548,0.4223,0.0476,0.1453
2019,TJ,0,0.0025,0.1548,0.4223,0.0476,0.1453
2020,TJ,0,0.0025,0.1548,0.4223,0.0476,0.1453
2021,TJ,0,0.0031,0.1834,0.3812,0.0368,0.1206
2022,TJ,0,0.0031,0.1834,0.3812,0.0368,0.1206
1980,TL,0,0.0021,0.1314,0.463,0.0611,0.1759
1981,TL,0,0.0021,0.1314,0.463,0.0611,0.1759
1982,TL,0,0.0021,0.1314,0.463,0.0611,0.1759
1983,TL,0,0.0021,0.1314,0.463,0.0611,0.1759
1984,TL,0,0.0021,0.1314,0.463,0.0611,0.1759
1985,TL,0,0.0021,0.1314,0.463,0.0611,0.1759
1986,TL,0,0.0021,0.1314,0.463,0.0611,0.1759
1987,TL,0,0.0021,0.1314,0.463,0.0611,0.1759
1988,TL,0,0.0021,0.1314,0.463,0.0611,0.1759
1989,TL,0,0.0021,0.1314,0.463,0.0611,0.1759
1990,TL,0,0.0021,0.1314,0.463,0.0611,0.1759
1991,TL,0,0.0021,0.1314,0.463,0.0611,0.1759
1992,TL,0,0.0021,0.1314,0.463,0.0611,0.1759
1993,TL,0,0.0021,0.1314,0.463,0.0611,0.1759
1994,TL,0,0.0021,0.1314,0.463,0.0611,0.1759
1995,TL,0,0.0021,0.1314,0.463,0.0611,0.1759
1996,TL,0,0.0021,0.1314,0.463,0.0611,0.1759
1997,TL,0,0.0021,0.1314,0.463,0.0611,0.1759
1998,TL,0,0.0021,0.1314,0.463,0.0611,0.1759
1999,TL,0,0.0021,0.1314,0.463,0.0611,0.1759
2000,TL,0,0.0021,0.1314,0.463,0.0611,0.1759
2001,TL,0,0.0021,0.1314,0.463,0.0611,0.1759
2002,TL,0,0.0022,0.1389,0.451,0.0591,0.1697
2003,TL,0,0.0024,0.1463,0.4392,0.057,0.1634
2004,TL,0,0.0025,0.1512,0.4306,0.0564,0.1599
2005,TL,0,0.0026,0.1571,0.4209,0.0551,0.1552
2006,TL,0,0.0028,0.1633,0.4109,0.0534,0.15
2007,TL,0,0.0029,0.1684,0.4024,0.0524,0.146
2008,TL,0,0.0029,0.1681,0.4047,0.0528,0.1475
2009,TL,0,0.0028,0.1661,0.4089,0.0543,0.1507
2010,TL,0,0.0028,0.1657,0.4107,0.0547,0.152
2011,TL,0,0.0028,0.1663,0.4111,0.0546,0.1521
2012,TL,0,0.0029,0.1679,0.4101,0.0538,0.1512
2013,TL,0,0.0029,0.1681,0.4109,0.0539,0.1517
2014,TL,0,0.0028,0.1671,0.413,0.0546,0.1533
2015,TL,0,0.0029,0.1673,0.4126,0.0545,0.153
