year,country,gdiincj992,gptincj992,rdiincj992,rptincj992
2001,UY,0.5931000000000001,0.6023000000000001,35.2592,37.1843
2002,UY,0.5904,0.5991000000000001,34.8315,36.6711
2003,UY,0.6106,0.6131,38.7963,39.6771
2004,UY,0.6037,0.6046,37.5322,38.065
2005,UY,0.5864,0.5935,34.337,35.8478
2006,UY,0.5704,0.597,31.2714,36.4305
2007,UY,0.5896,0.6005,34.604,37.0189
2008,UY,0.5757,0.595,31.9712,35.7525
2009,UY,0.5357000000000001,0.5809000000000001,26.0629,33.1088
2010,UY,0.5198,0.5676,24.088,30.7715
2011,UY,0.5002,0.5487000000000001,21.7906,27.7115
2012,UY,0.4706,0.5273,18.7325,24.7342
2013,UY,0.4783,0.5331,19.6132,25.4953
2014,UY,0.4797,0.5343,19.6432,25.5876
2015,UY,0.4847,0.5408000000000001,20.2116,26.5323
2016,UY,0.4738,0.5406000000000001,19.1128,26.5231
2017,UY,0.4687,0.5478000000000001,18.629,27.6165
2018,UY,0.4681,0.5526,18.606,28.3701
2019,UY,0.4624,0.5487000000000001,17.9992,27.7418
2020,UY,0.5058,0.5651,22.4427,30.548
2021,UY,0.5201,0.5840000000000001,24.0312,33.5912
2022,UY,0.5076,0.5688,22.6187,30.9808
2023,UY,0.5076,0.5688,22.6179,30.9808
1980,UZ,0.5655,0.3026,31.0981,8.0042
1981,UZ,0.5658000000000001,0.3009,31.1422,7.963200000000001
1982,UZ,0.5658000000000001,0.2993,31.1373,7.9232
1983,UZ,0.5659000000000001,0.2977,31.1562,7.8841
1984,UZ,0.5658000000000001,0.2961,31.1425,7.8459
1985,UZ,0.5656,0.2946,31.1195,7.8085
1986,UZ,0.5656,0.2937,31.1199,7.783300000000001
1987,UZ,0.5658000000000001,0.2929,31.1487,7.7586
1988,UZ,0.5659000000000001,0.2921,31.1636,7.7343
1989,UZ,0.5662,0.2953,31.2169,7.7895
1990,UZ,0.5660000000000001,0.3092,31.1844,7.961
1991,UZ,0.5662,0.346,31.2177,9.7029
1992,UZ,0.5669000000000001,0.3827,31.3397,11.7431
1993,UZ,0.5664,0.4195,31.2495,14.1651
1994,UZ,0.5744,0.4562,32.6922,17.0874
1995,UZ,0.5606,0.4929,30.2573,20.6826
1996,UZ,0.5479,0.5296000000000001,28.1987,25.2135
1997,UZ,0.5574,0.5663,29.6987,31.1001
1998,UZ,0.5553,0.6106,29.3506,40.7437
1999,UZ,0.541,0.5769000000000001,26.8643,33.0258
2000,UZ,0.5269,0.5508000000000001,24.7239,28.3874
2001,UZ,0.5255000000000001,0.543,24.4405,27.1845
2002,UZ,0.5214,0.5349,23.8873,26.0074
2003,UZ,0.5332,0.5488000000000001,25.4835,28.0658
2004,UZ,0.5347000000000001,0.5488000000000001,25.6751,28.0658
2005,UZ,0.5356000000000001,0.5488000000000001,25.7892,28.0658
2006,UZ,0.5356000000000001,0.5488000000000001,25.7893,28.0658
2007,UZ,0.5367000000000001,0.5488000000000001,25.9426,28.0658
2008,UZ,0.5331,0.5488000000000001,25.4563,28.0658
2009,UZ,0.5354,0.5488000000000001,25.7715,28.0658
2010,UZ,0.5346000000000001,0.5488000000000001,25.6677,28.0658
2011,UZ,0.5331,0.5488000000000001,25.4722,28.0658
2012,UZ,0.5352,0.5488000000000001,25.753,28.0658
2013,UZ,0.5346000000000001,0.5488000000000001,25.6711,28.0658
2014,UZ,0.535,0.5488000000000001,25.7152,28.0658
2015,UZ,0.5356000000000001,0.5488000000000001,25.7959,28.0658
2016,UZ,0.533,0.5441,25.4281,27.368
2017,UZ,0.5413,0.5498000000000001,26.5665,28.22
2018,UZ,0.5428000000000001,0.5498000000000001,26.784,28.22
2019,UZ,0.5384,0.5498000000000001,26.1725,28.22
2020,UZ,0.5285000000000001,0.5498000000000001,24.8882,28.22
2021,UZ,0.5317000000000001,0.5498000000000001,25.2956,28.22
2022,UZ,0.5321,0.5498000000000001,25.3613,28.22
2023,UZ,0.5322,0.5498000000000001,25.3737,28.22
1980,VC,0.6531,0.6852,53.2667,67.918
1981,VC,0.6534,0.6854,53.4796,68.1717
1982,VC,0.6538,0.6857000000000001,53.69710000000001,68.4321
1983,VC,0.6541,0.6859000000000001,53.92160000000001,68.6991
1984,VC,0.6545000000000001,0.6861,54.1516,68.9731
1985,VC,0.6548,0.6863,54.3877,69.2543
1986,VC,0.6552,0.6866,54.63630000000001,69.54650000000001
1987,VC,0.6556000000000001,0.6868000000000001,54.8999,69.8516
1988,VC,0.656,0.6871,55.1721,70.16510000000001
1989,VC,0.6565000000000001,0.6877,55.4509,70.756
1990,VC,0.6569,0.6879000000000001,55.73820000000001,71.07560000000001
1991,VC,0.656,0.6868000000000001,55.3927,70.3514
1992,VC,0.6551,0.6859000000000001,55.054,69.894
1993,VC,0.6542,0.6851,54.7231,69.44680000000001
1994,VC,0.6534,0.6842,54.39850000000001,69.0095
1995,VC,0.6525000000000001,0.6834,54.081,68.58160000000001
1996,VC,0.6517000000000001,0.6826,53.7702,68.16290000000001
1997,VC,0.6509,0.6818000000000001,53.46550000000001,67.7531
1998,VC,0.65,0.681,53.167,67.3518
1999,VC,0.6492,0.6802,52.8736,66.959
2000,VC,0.6484,0.6794,52.587,66.5742
2001,VC,0.647,0.6781,52.1161,65.9821
2002,VC,0.6456000000000001,0.6768000000000001,51.6747,65.42620000000001
2003,VC,0.6443,0.6756,51.2597,64.90350000000001
2004,VC,0.6431,0.6745,50.8682,64.4111
2005,VC,0.6419,0.6734,50.4992,63.9463
2006,VC,0.6408,0.6724,50.1503,63.5069
2007,VC,0.6398,0.6714,49.8201,63.0909
2008,VC,0.6387,0.6704,49.50700000000001,62.6965
2009,VC,0.6378,0.6695,49.2094,62.322
2010,VC,0.6368,0.6687000000000001,48.9271,61.9659
2011,VC,0.6269,0.6601,45.4267,57.5423
2012,VC,0.6171,0.6516000000000001,42.3563,53.6641
2013,VC,0.6074,0.6431,39.6415,50.2363
2014,VC,0.5978,0.6347,37.2244,47.1848
2015,VC,0.5883,0.6264000000000001,35.0581,44.4508
2016,VC,0.5789000000000001,0.6182000000000001,33.1059,41.98710000000001
2017,VC,0.5696,0.6099,31.3374,39.7557
2018,VC,0.5603,0.6018,29.7279,37.7251
2019,VC,0.5512,0.5937,28.257,35.8694
2020,VC,0.5421,0.5868,26.9075,34.3825
2021,VC,0.5421,0.5868,26.9075,34.3825
2022,VC,0.5421,0.5868,26.9075,34.3825
2023,VC,0.5421,0.5868,26.9075,34.3825
1980,VE,0.6339,0.6777000000000001,48.3797,65.09870000000001
1981,VE,0.61,0.6777000000000001,41.6799,65.09870000000001
1982,VE,0.6275000000000001,0.6777000000000001,46.3062,65.09870000000001
1983,VE,0.6364000000000001,0.6777000000000001,48.9226,65.09870000000001
1984,VE,0.631,0.6777000000000001,47.4501,65.09870000000001
1985,VE,0.6225,0.6777000000000001,45.0099,65.09870000000001
1986,VE,0.6453,0.6777000000000001,51.7345,65.09870000000001
1987,VE,0.6311,0.6777000000000001,47.2839,65.09870000000001
1988,VE,0.6192000000000001,0.6777000000000001,43.8303,65.09870000000001
1989,VE,0.6042000000000001,0.6777000000000001,40.1467,65.09870000000001
1990,VE,0.627,0.6777000000000001,46.1812,65.09870000000001
1991,VE,0.6259,0.6777000000000001,45.7945,65.09870000000001
1992,VE,0.6407,0.6777000000000001,50.1704,65.09870000000001
1993,VE,0.6444000000000001,0.6777000000000001,51.4126,65.09870000000001
1994,VE,0.6373,0.6777000000000001,48.8595,65.09870000000001
1995,VE,0.6485000000000001,0.6777000000000001,52.6032,65.09870000000001
1996,VE,0.6479,0.6777000000000001,52.5557,65.09870000000001
1997,VE,0.6392,0.6777000000000001,49.5878,65.09870000000001
1998,VE,0.6583,0.6777000000000001,56.0127,65.09870000000001
1999,VE,0.6525000000000001,0.6777000000000001,53.8174,65.09870000000001
2000,VE,0.6482,0.6777000000000001,52.38930000000001,65.09870000000001
2001,VE,0.6529,0.687,53.6841,69.6958
2002,VE,0.6568,0.6859000000000001,55.1084,69.20830000000001
2003,VE,0.647,0.6809000000000001,50.8342,65.3178
2004,VE,0.6428,0.6762,49.4425,62.97940000000001
2005,VE,0.6418,0.6766,49.49610000000001,63.5544
2006,VE,0.6305000000000001,0.6723,45.7106,60.9603
2007,VE,0.6342,0.6794,46.3958,63.2056
2008,VE,0.6348,0.6755,46.67760000000001,61.6979
2009,VE,0.6275000000000001,0.6676000000000001,44.8982,58.9222
2010,VE,0.6311,0.6661,45.54,57.8376
2011,VE,0.6181,0.6595000000000001,41.98560000000001,55.1451
2012,VE,0.6087,0.6535000000000001,39.704,52.9772
2013,VE,0.6094,0.6564,39.5938,53.4348
2014,VE,0.5895,0.6503,35.368,51.4516
2015,VE,0.6085,0.6494,39.4466,51.2222
2016,VE,0.6167,0.6506000000000001,41.2217,51.3128
2017,VE,0.6129,0.6492,40.5382,51.2619
2018,VE,0.5905,0.6533,35.4747,52.4558
2019,VE,0.608,0.6493,39.3336,51.38
2020,VE,0.6438,0.673,49.9495,62.4044
2021,VE,0.6258,0.655,44.2514,54.2679
2022,VE,0.6108,0.6425000000000001,40.2956,49.6909
2023,VE,0.6059,0.6425000000000001,39.0809,49.6909
1980,VG,0.6531,0.6852,53.2661,67.9179
1981,VG,0.6534,0.6854,53.47920000000001,68.1718
1982,VG,0.6538,0.6857000000000001,53.6974,68.4321
1983,VG,0.6541,0.6859000000000001,53.9217,68.6991
1984,VG,0.6545000000000001,0.6861,54.1518,68.973
1985,VG,0.6548,0.6863,54.38780000000001,69.2543
1986,VG,0.6552,0.6866,54.63610000000001,69.54650000000001
1987,VG,0.6556000000000001,0.6868000000000001,54.9001,69.8516
1988,VG,0.656,0.6871,55.1721,70.16510000000001
1989,VG,0.6565000000000001,0.6877,55.4513,70.756
1990,VG,0.6569,0.6879000000000001,55.7387,71.07560000000001
1991,VG,0.656,0.6868000000000001,55.3928,70.35130000000001
1992,VG,0.6551,0.6859000000000001,55.05410000000001,69.894
1993,VG,0.6542,0.6851,54.72300000000001,69.4469
1994,VG,0.6534,0.6842,54.3982,69.0095
1995,VG,0.6525000000000001,0.6834,54.0809,68.58160000000001
1996,VG,0.6517000000000001,0.6826,53.77,68.16290000000001
1997,VG,0.6509,0.6818000000000001,53.4654,67.753
1998,VG,0.65,0.681,53.1664,67.3519
1999,VG,0.6492,0.6802,52.8738,66.959
2000,VG,0.6484,0.6794,52.587,66.5742
2001,VG,0.647,0.6781,52.1167,65.982
2002,VG,0.6456000000000001,0.6768000000000001,51.6748,65.4263
2003,VG,0.6443,0.6756,51.2595,64.9036
2004,VG,0.6431,0.6745,50.8687,64.4111
2005,VG,0.6419,0.6734,50.49930000000001,63.9463
2006,VG,0.6408,0.6724,50.1503,63.5069
2007,VG,0.6398,0.6714,49.8201,63.0909
2008,VG,0.6387,0.6704,49.50700000000001,62.6965
2009,VG,0.6378,0.6695,49.2096,62.322
2010,VG,0.6368,0.6687000000000001,48.9271,61.9659
2011,VG,0.6269,0.6601,45.4263,57.5423
2012,VG,0.6171,0.6516000000000001,42.3563,53.6641
2013,VG,0.6074,0.6431,39.6414,50.2363
2014,VG,0.5978,0.6347,37.2243,47.1848
2015,VG,0.5883,0.6264000000000001,35.058,44.4508
2016,VG,0.5789000000000001,0.6182000000000001,33.1058,41.98710000000001
2017,VG,0.5696,0.6099,31.3373,39.7557
2018,VG,0.5603,0.6018,29.728,37.7251
2019,VG,0.5512,0.5937,28.2571,35.8694
2020,VG,0.5421,0.5868,26.9075,34.3825
2021,VG,0.5421,0.5868,26.9075,34.3825
2022,VG,0.5421,0.5868,26.9075,34.3825
2023,VG,0.5421,0.5868,26.9075,34.3825
1980,VN,0.5486,0.5558000000000001,27.7812,29.2906
1981,VN,0.5485,0.5558000000000001,27.771,29.2906
1982,VN,0.5485,0.5558000000000001,27.762,29.2906
1983,VN,0.5488000000000001,0.5558000000000001,27.8028,29.2906
1984,VN,0.5488000000000001,0.5558000000000001,27.8082,29.2906
1985,VN,0.5488000000000001,0.5558000000000001,27.809,29.2906
1986,VN,0.5486,0.5558000000000001,27.7856,29.2906
1987,VN,0.5487000000000001,0.5558000000000001,27.7993,29.2906
1988,VN,0.5488000000000001,0.5558000000000001,27.8123,29.2906
1989,VN,0.5489,0.5558000000000001,27.8208,29.2906
1990,VN,0.5488000000000001,0.5558000000000001,27.8109,29.2906
1991,VN,0.5521,0.5558000000000001,28.2915,29.2906
1992,VN,0.5515,0.5558000000000001,28.1997,29.2906
1993,VN,0.5502,0.556,28.0146,29.3152
1994,VN,0.5516,0.5574,28.2366,29.5449
1995,VN,0.5513,0.5579000000000001,28.1944,29.618
1996,VN,0.5487000000000001,0.5574,27.8082,29.5429
1997,VN,0.5499,0.5576,27.9706,29.561
1998,VN,0.5521,0.5575,28.2931,29.5441
1999,VN,0.5574,0.561,29.1568,30.162
2000,VN,0.5598000000000001,0.5693,29.6443,31.6218
2001,VN,0.557,0.5748,29.2634,32.6771
2002,VN,0.5596,0.5766,29.715,33.0357
2003,VN,0.5515,0.5720000000000001,28.4587,32.2276
2004,VN,0.5492,0.5710000000000001,28.1253,32.1015
2005,VN,0.5411,0.5603,26.8344,30.222
2006,VN,0.5262,0.5494,24.7238,28.4359
2007,VN,0.5259,0.5503,24.7123,28.5394
2008,VN,0.5244,0.5514,24.5099,28.6732
2009,VN,0.5502,0.5714,28.1547,31.9388
2010,VN,0.5564,0.5869,29.1158,34.7633
2011,VN,0.5389,0.5659000000000001,26.4737,30.9559
2012,VN,0.5187,0.5455,23.767,27.7339
2013,VN,0.516,0.5411,23.4107,27.0393
2014,VN,0.5183,0.5388000000000001,23.6667,26.6734
2015,VN,0.5201,0.5406000000000001,23.9062,26.9268
2016,VN,0.5249,0.5431,24.5048,27.2899
2017,VN,0.5233,0.5431,24.2993,27.2817
2018,VN,0.523,0.5426,24.2487,27.2039
2019,VN,0.5247,0.5426,24.4695,27.2039
2020,VN,0.528,0.5426,24.8964,27.2039
2021,VN,0.5274,0.5426,24.8248,27.2039
2022,VN,0.5292,0.5426,25.0443,27.2039
2023,VN,0.5299,0.5426,25.1464,27.2039
1980,VU,0.3927,0.4403,12.9455,16.2005
1981,VU,0.3936,0.4412,13.0022,16.2741
1982,VU,0.3945,0.4421,13.0603,16.3494
1983,VU,0.3954,0.443,13.1196,16.4265
1984,VU,0.3963,0.444,13.1804,16.5054
1985,VU,0.3972,0.4449,13.2426,16.5861
1986,VU,0.3982,0.4459,13.3064,16.6688
1987,VU,0.3992,0.4469,13.3717,16.7536
1988,VU,0.4002,0.4479,13.4386,16.8404
1989,VU,0.4012,0.449,13.5073,16.9294
1990,VU,0.4023,0.45,13.5776,17.0207
1991,VU,0.4036,0.4515,13.6925,17.1709
1992,VU,0.4048,0.453,13.8036,17.3163
1993,VU,0.4061,0.4544,13.9113,17.457
1994,VU,0.4073,0.4558,14.0155,17.5935
1995,VU,0.4085,0.4571,14.1167,17.7257
1996,VU,0.4097,0.4584,14.2147,17.8539
1997,VU,0.4109,0.4596,14.3098,17.9784
1998,VU,0.412,0.4608,14.4021,18.0992
1999,VU,0.4132,0.462,14.4918,18.2165
2000,VU,0.4143,0.4631,14.5789,18.3305
2001,VU,0.4231,0.4719,15.2379,19.1606
2002,VU,0.4318,0.4805,15.9105,20.0076
2003,VU,0.4404,0.489,16.5968,20.8718
2004,VU,0.4489,0.4972,17.2974,21.7539
2005,VU,0.4573,0.5052,18.0127,22.6543
2006,VU,0.4655,0.5131,18.7432,23.5738
2007,VU,0.4735,0.5207,19.4894,24.5128
2008,VU,0.4814000000000001,0.5282,20.2518,25.472
2009,VU,0.4892,0.5356000000000001,21.031,26.4521
2010,VU,0.4968,0.5428000000000001,21.8273,27.4537
2011,VU,0.4989,0.5447000000000001,22.0541,27.7359
2012,VU,0.5009,0.5466,22.2726,28.008
2013,VU,0.5028,0.5483,22.4835,28.2705
2014,VU,0.5046,0.55,22.6872,28.524
2015,VU,0.5063,0.5516,22.8839,28.7689
2016,VU,0.508,0.5531,23.0741,29.0056
2017,VU,0.5096,0.5546,23.258,29.2345
2018,VU,0.5111,0.556,23.436,29.456
2019,VU,0.5125000000000001,0.5574,23.6083,29.6705
2020,VU,0.5139,0.5587,23.7753,29.8783
2021,VU,0.5139,0.5587,23.7753,29.8783
2022,VU,0.5139,0.5587,23.7752,29.8783
2023,VU,0.5139,0.5587,23.7752,29.8783
1980,WS,0.3927,0.4403,12.9455,16.2005
1981,WS,0.3936,0.4412,13.0022,16.2741
1982,WS,0.3945,0.4421,13.0602,16.3494
1983,WS,0.3954,0.443,13.1196,16.4265
1984,WS,0.3963,0.444,13.1805,16.5054
1985,WS,0.3972,0.4449,13.2427,16.5861
1986,WS,0.3982,0.4459,13.3064,16.6688
1987,WS,0.3992,0.4469,13.3717,16.7536
1988,WS,0.4002,0.4479,13.4386,16.8404
1989,WS,0.4012,0.449,13.5072,16.9294
1990,WS,0.4023,0.45,13.5776,17.0207
1991,WS,0.4036,0.4515,13.6925,17.1709
1992,WS,0.4048,0.453,13.8037,17.3163
1993,WS,0.4061,0.4544,13.9113,17.457
1994,WS,0.4073,0.4558,14.0156,17.5935
1995,WS,0.4085,0.4571,14.1167,17.7257
1996,WS,0.4097,0.4584,14.2147,17.8539
1997,WS,0.4109,0.4596,14.3098,17.9784
1998,WS,0.412,0.4608,14.4021,18.0992
1999,WS,0.4132,0.462,14.4918,18.2165
2000,WS,0.4143,0.4631,14.5789,18.3305
2001,WS,0.4231,0.4719,15.2379,19.1606
2002,WS,0.4318,0.4805,15.9104,20.0076
2003,WS,0.4404,0.489,16.5968,20.8718
2004,WS,0.4489,0.4972,17.2974,21.7539
2005,WS,0.4573,0.5052,18.0127,22.6543
2006,WS,0.4655,0.5131,18.7432,23.5738
2007,WS,0.4735,0.5207,19.4895,24.5128
2008,WS,0.4814000000000001,0.5282,20.2518,25.472
2009,WS,0.4892,0.5356000000000001,21.031,26.4521
2010,WS,0.4968,0.5428000000000001,21.8274,27.4537
2011,WS,0.4989,0.5447000000000001,22.054,27.7359
2012,WS,0.5009,0.5466,22.2726,28.008
2013,WS,0.5028,0.5483,22.4835,28.2705
2014,WS,0.5046,0.55,22.6872,28.524
2015,WS,0.5063,0.5516,22.8839,28.7689
2016,WS,0.508,0.5531,23.074,29.0056
2017,WS,0.5096,0.5546,23.258,29.2345
2018,WS,0.5111,0.556,23.436,29.456
2019,WS,0.5125000000000001,0.5574,23.6082,29.6705
2020,WS,0.5139,0.5587,23.7752,29.8783
2021,WS,0.5139,0.5587,23.7752,29.8783
2022,WS,0.5139,0.5587,23.7753,29.8783
2023,WS,0.5139,0.5587,23.7753,29.8783
1980,YE,0.6476000000000001,0.6562,49.16540000000001,52.3203
1981,YE,0.6478,0.6562,49.2056,52.3203
1982,YE,0.6478,0.6562,49.2169,52.3203
1983,YE,0.6479,0.6562,49.239,52.3203
1984,YE,0.6478,0.6562,49.22770000000001,52.3203
1985,YE,0.6478,0.6562,49.2241,52.3203
1986,YE,0.6478,0.6562,49.2087,52.3203
1987,YE,0.6478,0.6562,49.2146,52.3203
1988,YE,0.6477,0.6562,49.1861,52.3203
1989,YE,0.6485000000000001,0.6562,49.4334,52.3203
1990,YE,0.6494,0.6562,49.7323,52.3203
1991,YE,0.645,0.6562,48.35,52.3203
1992,YE,0.6521,0.6562,50.6033,52.3203
1993,YE,0.6523,0.6562,50.6578,52.3203
1994,YE,0.6552,0.6562,51.6989,52.3203
1995,YE,0.6561,0.6562,51.9866,52.3203
1996,YE,0.6529,0.6562,50.993,52.3203
1997,YE,0.6535000000000001,0.6562,51.2056,52.3203
1998,YE,0.6616000000000001,0.6562,53.8654,52.3203
1999,YE,0.6676000000000001,0.6599,55.7343,53.2853
2000,YE,0.6738000000000001,0.6637000000000001,57.7861,54.2558
2001,YE,0.6808000000000001,0.6674,60.088,55.232
2002,YE,0.6832,0.6711,60.8228,56.21380000000001
2003,YE,0.6878000000000001,0.6747000000000001,62.28080000000001,57.2013
2004,YE,0.6847000000000001,0.6783,60.268,58.1946
2005,YE,0.6920000000000001,0.6819000000000001,62.9838,59.1937
2006,YE,0.6950000000000001,0.6854,63.8705,60.1987
2007,YE,0.7014,0.6851,65.7072,59.072
2008,YE,0.7021000000000001,0.6847000000000001,64.7223,57.928
2009,YE,0.6912,0.6843,58.8274,56.76600000000001
2010,YE,0.6902,0.6839000000000001,57.32550000000001,55.5857
2011,YE,0.6604,0.6835,47.2378,54.3866
2012,YE,0.6638000000000001,0.6988000000000001,47.9476,59.4008
2013,YE,0.681,0.7141000000000001,52.6137,65.0051
2014,YE,0.6417,0.6752,46.3717,57.8219
2015,YE,0.6492,0.6752,48.5204,57.8219
2016,YE,0.6543,0.6752,50.1185,57.8219
2017,YE,0.6599,0.6752,51.9898,57.8219
2018,YE,0.648,0.6752,48.1613,57.8219
2019,YE,0.6503,0.6752,48.8617,57.8219
2020,YE,0.6592,0.6752,51.7683,57.8219
2021,YE,0.6629,0.6752,53.0399,57.8219
2022,YE,0.6542,0.6752,50.0986,57.8219
2023,YE,0.6541,0.6752,50.06480000000001,57.8219
1980,ZA,0.5383,0.5441,26.9487,28.6063
1981,ZA,0.5302,0.5441,25.8172,28.6063
1982,ZA,0.5305,0.5441,25.8513,28.6063
1983,ZA,0.5256000000000001,0.5441,25.2196,28.6063
1984,ZA,0.5285000000000001,0.5441,25.6007,28.6063
1985,ZA,0.5244,0.5441,25.0745,28.6063
1986,ZA,0.5183,0.5441,24.3248,28.6063
1987,ZA,0.5174,0.5441,24.2172,28.6063
1988,ZA,0.5227,0.5441,24.8707,28.6063
1989,ZA,0.5221,0.5441,24.8114,28.6063
1990,ZA,0.4954,0.5441,21.7031,28.6063
1991,ZA,0.5183,0.5655,24.5804,32.2724
1992,ZA,0.5031,0.5615,22.7912,31.5053
1993,ZA,0.4924,0.5358,21.2784,27.2439
1994,ZA,0.504,0.5483,22.609,29.0963
1995,ZA,0.5119,0.5607,23.5888,31.1132
1996,ZA,0.5164,0.5732,24.1951,33.3173
1997,ZA,0.5202,0.5856,24.7792,35.736
1998,ZA,0.5255000000000001,0.5981000000000001,25.4944,38.4023
1999,ZA,0.5378000000000001,0.6106,27.2204,41.3562
2000,ZA,0.5518000000000001,0.623,29.3519,44.64700000000001
2001,ZA,0.5491,0.6281,28.8405,45.53720000000001
2002,ZA,0.557,0.6333000000000001,29.9071,46.4256
2003,ZA,0.5613,0.6387,30.5006,47.5414
2004,ZA,0.5533,0.6335000000000001,29.1386,45.542
2005,ZA,0.5585,0.6445000000000001,29.8473,48.0799
2006,ZA,0.5669000000000001,0.6616000000000001,31.2289,53.6527
2007,ZA,0.5834,0.6883,34.2965,64.9051
2008,ZA,0.5673,0.6738000000000001,31.2619,58.3599
2009,ZA,0.561,0.6657000000000001,30.3852,55.75210000000001
2010,ZA,0.5868,0.6903,35.0891,66.9927
2011,ZA,0.5941000000000001,0.7023,36.6741,73.8507
2012,ZA,0.6216,0.7372000000000001,43.1825,100.9448
2013,ZA,0.6171,0.7379,42.1287,102.1147
2014,ZA,0.6143000000000001,0.7386,41.5105,103.312
2015,ZA,0.6087,0.7386,40.2648,103.312
2016,ZA,0.6123000000000001,0.7386,41.08920000000001,103.312
2017,ZA,0.5955,0.7386,37.32250000000001,103.312
2018,ZA,0.5827,0.7386,34.7983,103.312
2019,ZA,0.596,0.7386,37.4879,103.312
2020,ZA,0.5771000000000001,0.7386,33.8083,103.312
2021,ZA,0.5926,0.7386,36.7539,103.312
2022,ZA,0.5944,0.7386,37.1618,103.312
2023,ZA,0.5949,0.7386,37.2762,103.312
1980,ZM,0.6867000000000001,0.7207,76.7638,105.2693
1981,ZM,0.6866,0.7207,76.557,105.2693
1982,ZM,0.6884,0.7207,77.64,105.2693
1983,ZM,0.6877,0.7207,77.8377,105.2693
1984,ZM,0.6933,0.7207,80.82690000000001,105.2693
1985,ZM,0.6928000000000001,0.7207,80.4931,105.2693
1986,ZM,0.6906,0.7207,79.0241,105.2693
1987,ZM,0.6979000000000001,0.7207,83.912,105.2693
1988,ZM,0.7000000000000001,0.7207,85.4825,105.2693
1989,ZM,0.7007,0.7207,86.22,105.2693
1990,ZM,0.6991,0.7207,85.1657,105.2693
1991,ZM,0.6944,0.7207,81.85390000000001,105.2693
1992,ZM,0.673,0.6960000000000001,65.3709,78.7098
1993,ZM,0.6531,0.6712,54.6138,62.1778
1994,ZM,0.6372,0.6635,48.2514,57.9633
1995,ZM,0.6304000000000001,0.6557000000000001,45.8276,54.2334
1996,ZM,0.6327,0.6479,45.9174,50.9089
1997,ZM,0.6395000000000001,0.6518,47.7589,52.0392
1998,ZM,0.6329,0.6557000000000001,45.5234,53.1992
1999,ZM,0.6222,0.6429,42.3256,48.6424
2000,ZM,0.6165,0.6302,40.7015,44.6671
2001,ZM,0.6049,0.6175,37.7543,41.1687
2002,ZM,0.5889,0.6048,34.3562,38.0661
2003,ZM,0.6379,0.6516000000000001,46.1978,50.8318
2004,ZM,0.6815,0.6985,62.4793,71.2556
2005,ZM,0.6838000000000001,0.6990000000000001,63.8889,71.6807
2006,ZM,0.6828000000000001,0.6995,63.4797,72.10900000000001
2007,ZM,0.6768000000000001,0.6941,60.88200000000001,69.3104
2008,ZM,0.6704,0.6888000000000001,58.2483,66.6734
2009,ZM,0.6677000000000001,0.6834,57.2525,64.1845
2010,ZM,0.6621,0.6781,55.1784,61.83150000000001
2011,ZM,0.6646000000000001,0.6838000000000001,56.3295,64.5304
2012,ZM,0.6721,0.6895,59.3977,67.4254
2013,ZM,0.6794,0.6952,62.8094,70.5385
2014,ZM,0.6785,0.7010000000000001,62.4359,73.89540000000001
2015,ZM,0.6869000000000001,0.7067,66.4889,77.52590000000001
2016,ZM,0.6836,0.7011000000000001,65.0847,74.4918
2017,ZM,0.6683,0.6955,58.2621,71.6249
2018,ZM,0.6668000000000001,0.6899000000000001,57.91,68.91170000000001
2019,ZM,0.6602,0.6843,55.4098,66.34020000000001
2020,ZM,0.6402,0.6787000000000001,48.38330000000001,63.8996
2021,ZM,0.6376000000000001,0.6731,47.88800000000001,61.5801
2022,ZM,0.6334000000000001,0.6676000000000001,46.7201,59.373
2023,ZM,0.6337,0.6676000000000001,46.8145,59.373
1980,ZW,0.5756,0.6189,32.6883,42.1697
1981,ZW,0.5692,0.6189,31.5375,42.1697
1982,ZW,0.5578000000000001,0.6189,29.664,42.1697
1983,ZW,0.5628000000000001,0.6189,30.4652,42.1697
1984,ZW,0.5562,0.6189,29.3735,42.1697
1985,ZW,0.5835,0.6189,34.17,42.1697
1986,ZW,0.5836,0.6189,34.1974,42.1697
1987,ZW,0.5773,0.6189,33.0374,42.1697
1988,ZW,0.5822,0.6189,33.9755,42.1697
1989,ZW,0.5845,0.6189,34.4102,42.1697
1990,ZW,0.5874,0.6189,34.9764,42.1697
1991,ZW,0.5886,0.6189,35.2126,42.1697
1992,ZW,0.5834,0.6189,34.1608,42.1697
1993,ZW,0.5757,0.6189,32.7139,42.1697
1994,ZW,0.5859,0.6189,34.662,42.1697
1995,ZW,0.5804,0.6189,33.562,42.1697
1996,ZW,0.5821000000000001,0.6189,33.8625,42.1697
1997,ZW,0.5648000000000001,0.6189,30.7288,42.1697
1998,ZW,0.5649000000000001,0.6189,30.7246,42.1697
1999,ZW,0.5659000000000001,0.6189,30.9302,42.1697
2000,ZW,0.5506,0.6189,28.4381,42.1697
2001,ZW,0.5853,0.6189,34.5125,42.1697
2002,ZW,0.5906,0.6189,35.5411,42.1697
2003,ZW,0.5636,0.6189,30.5414,42.1697
2004,ZW,0.5358,0.6189,26.2382,42.1697
2005,ZW,0.6106,0.6189,39.8952,42.1697
2006,ZW,0.6215,0.6189,42.572,42.1697
2007,ZW,0.6298,0.6189,44.8166,42.1697
